"MajorGroup","MinorGroup","BroadGroup","DetailedOccupation","LEV1","LEV2","LEV3","LEV4"
"SOC-51-0000","SOC-51-9000","SOC-51-9190","SOC-51-9197","Production Occupations","Other Production Occupations","Miscellaneous Production Workers","Tire Builders"
"SOC-51-0000","SOC-51-9000","SOC-51-9190","SOC-51-9192","Production Occupations","Other Production Occupations","Miscellaneous Production Workers","Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
"SOC-51-0000","SOC-51-9000","SOC-51-9190","SOC-51-9191","Production Occupations","Other Production Occupations","Miscellaneous Production Workers","Adhesive Bonding Machine Operators and Tenders"
"SOC-51-0000","SOC-51-9000","SOC-51-9190","SOC-51-9196","Production Occupations","Other Production Occupations","Miscellaneous Production Workers","Paper Goods Machine Setters, Operators, and Tenders"
"SOC-51-0000","SOC-51-9000","SOC-51-9190","SOC-51-9195","Production Occupations","Other Production Occupations","Miscellaneous Production Workers","Molders, Shapers, and Casters, Except Metal and Plastic"
"SOC-51-0000","SOC-51-9000","SOC-51-9190","SOC-51-9199","Production Occupations","Other Production Occupations","Miscellaneous Production Workers","Production Workers, All Other"
"SOC-53-0000","SOC-53-1000","SOC-53-1040","SOC-53-1041","Transportation and Material Moving Occupations","Supervisors of Transportation and Material Moving Workers","First-Line Supervisors of Transportation and Material Moving Workers","Aircraft Cargo Handling Supervisors"
"SOC-53-0000","SOC-53-1000","SOC-53-1040","SOC-53-1043","Transportation and Material Moving Occupations","Supervisors of Transportation and Material Moving Workers","First-Line Supervisors of Transportation and Material Moving Workers","First-Line Supervisors of Material-Moving Machine and Vehicle Operators"
"SOC-53-0000","SOC-53-1000","SOC-53-1040","SOC-53-1049","Transportation and Material Moving Occupations","Supervisors of Transportation and Material Moving Workers","First-Line Supervisors of Transportation and Material Moving Workers","First-Line Supervisors of Transportation Workers, All Other"
"SOC-53-0000","SOC-53-1000","SOC-53-1040","SOC-53-1044","Transportation and Material Moving Occupations","Supervisors of Transportation and Material Moving Workers","First-Line Supervisors of Transportation and Material Moving Workers","First-Line Supervisors of Passenger Attendants"
"SOC-53-0000","SOC-53-1000","SOC-53-1040","SOC-53-1042","Transportation and Material Moving Occupations","Supervisors of Transportation and Material Moving Workers","First-Line Supervisors of Transportation and Material Moving Workers","First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
"SOC-53-0000","SOC-53-2000","SOC-53-2010","SOC-53-2011","Transportation and Material Moving Occupations","Air Transportation Workers","Aircraft Pilots and Flight Engineers","Airline Pilots, Copilots, and Flight Engineers"
"SOC-53-0000","SOC-53-2000","SOC-53-2010","SOC-53-2012","Transportation and Material Moving Occupations","Air Transportation Workers","Aircraft Pilots and Flight Engineers","Commercial Pilots"
"SOC-53-0000","SOC-53-2000","SOC-53-2020","SOC-53-2021","Transportation and Material Moving Occupations","Air Transportation Workers","Air Traffic Controllers and Airfield Operations Specialists","Air Traffic Controllers"
"SOC-53-0000","SOC-53-2000","SOC-53-2020","SOC-53-2022","Transportation and Material Moving Occupations","Air Transportation Workers","Air Traffic Controllers and Airfield Operations Specialists","Airfield Operations Specialists"
"SOC-53-0000","SOC-53-2000","SOC-53-2030","SOC-53-2031","Transportation and Material Moving Occupations","Air Transportation Workers","Flight Attendants","Flight Attendants"
"SOC-53-0000","SOC-53-3000","SOC-53-3010","SOC-53-3011","Transportation and Material Moving Occupations","Motor Vehicle Operators","Ambulance Drivers and Attendants, Except Emergency Medical Technicians","Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
"SOC-53-0000","SOC-53-3000","SOC-53-3030","SOC-53-3033","Transportation and Material Moving Occupations","Motor Vehicle Operators","Driver/Sales Workers and Truck Drivers","Light Truck Drivers"
"SOC-53-0000","SOC-53-3000","SOC-53-3030","SOC-53-3031","Transportation and Material Moving Occupations","Motor Vehicle Operators","Driver/Sales Workers and Truck Drivers","Driver/Sales Workers"
"SOC-53-0000","SOC-53-3000","SOC-53-3030","SOC-53-3032","Transportation and Material Moving Occupations","Motor Vehicle Operators","Driver/Sales Workers and Truck Drivers","Heavy and Tractor-Trailer Truck Drivers"
"SOC-53-0000","SOC-53-3000","SOC-53-3050","SOC-53-3053","Transportation and Material Moving Occupations","Motor Vehicle Operators","Passenger Vehicle Drivers","Shuttle Drivers and Chauffeurs"
"SOC-53-0000","SOC-53-3000","SOC-53-3050","SOC-53-3052","Transportation and Material Moving Occupations","Motor Vehicle Operators","Passenger Vehicle Drivers","Bus Drivers, Transit and Intercity"
"SOC-53-0000","SOC-53-3000","SOC-53-3050","SOC-53-3054","Transportation and Material Moving Occupations","Motor Vehicle Operators","Passenger Vehicle Drivers","Taxi Drivers"
"SOC-53-0000","SOC-53-3000","SOC-53-3050","SOC-53-3051","Transportation and Material Moving Occupations","Motor Vehicle Operators","Passenger Vehicle Drivers","Bus Drivers, School"
"SOC-53-0000","SOC-53-3000","SOC-53-3090","SOC-53-3099","Transportation and Material Moving Occupations","Motor Vehicle Operators","Miscellaneous Motor Vehicle Operators","Motor Vehicle Operators, All Other"
"SOC-53-0000","SOC-53-4000","SOC-53-4010","SOC-53-4013","Transportation and Material Moving Occupations","Rail Transportation Workers","Locomotive Engineers and Operators","Rail Yard Engineers, Dinkey Operators, and Hostlers"
"SOC-53-0000","SOC-53-4000","SOC-53-4010","SOC-53-4011","Transportation and Material Moving Occupations","Rail Transportation Workers","Locomotive Engineers and Operators","Locomotive Engineers"
"SOC-53-0000","SOC-53-4000","SOC-53-4020","SOC-53-4022","Transportation and Material Moving Occupations","Rail Transportation Workers","Railroad Brake, Signal, and Switch Operators and Locomotive Firers","Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
"SOC-53-0000","SOC-53-4000","SOC-53-4030","SOC-53-4031","Transportation and Material Moving Occupations","Rail Transportation Workers","Railroad Conductors and Yardmasters","Railroad Conductors and Yardmasters"
"SOC-53-0000","SOC-53-4000","SOC-53-4040","SOC-53-4041","Transportation and Material Moving Occupations","Rail Transportation Workers","Subway and Streetcar Operators","Subway and Streetcar Operators"
"SOC-53-0000","SOC-53-4000","SOC-53-4090","SOC-53-4099","Transportation and Material Moving Occupations","Rail Transportation Workers","Miscellaneous Rail Transportation Workers","Rail Transportation Workers, All Other"
"SOC-53-0000","SOC-53-5000","SOC-53-5010","SOC-53-5011","Transportation and Material Moving Occupations","Water Transportation Workers","Sailors and Marine Oilers","Sailors and Marine Oilers"
"SOC-53-0000","SOC-53-5000","SOC-53-5020","SOC-53-5021","Transportation and Material Moving Occupations","Water Transportation Workers","Ship and Boat Captains and Operators","Captains, Mates, and Pilots of Water Vessels"
"SOC-53-0000","SOC-53-5000","SOC-53-5020","SOC-53-5022","Transportation and Material Moving Occupations","Water Transportation Workers","Ship and Boat Captains and Operators","Motorboat Operators"
"SOC-53-0000","SOC-53-5000","SOC-53-5030","SOC-53-5031","Transportation and Material Moving Occupations","Water Transportation Workers","Ship Engineers","Ship Engineers"
"SOC-53-0000","SOC-53-6000","SOC-53-6010","SOC-53-6011","Transportation and Material Moving Occupations","Other Transportation Workers","Bridge and Lock Tenders","Bridge and Lock Tenders"
"SOC-53-0000","SOC-53-6000","SOC-53-6020","SOC-53-6021","Transportation and Material Moving Occupations","Other Transportation Workers","Parking Attendants","Parking Attendants"
"SOC-53-0000","SOC-53-6000","SOC-53-6030","SOC-53-6032","Transportation and Material Moving Occupations","Other Transportation Workers","Transportation Service Attendants","Aircraft Service Attendants"
"SOC-53-0000","SOC-53-6000","SOC-53-6030","SOC-53-6031","Transportation and Material Moving Occupations","Other Transportation Workers","Transportation Service Attendants","Automotive and Watercraft Service Attendants"
"SOC-53-0000","SOC-53-6000","SOC-53-6040","SOC-53-6041","Transportation and Material Moving Occupations","Other Transportation Workers","Traffic Technicians","Traffic Technicians"
"SOC-53-0000","SOC-53-6000","SOC-53-6050","SOC-53-6051","Transportation and Material Moving Occupations","Other Transportation Workers","Transportation Inspectors","Transportation Inspectors"
"SOC-53-0000","SOC-53-6000","SOC-53-6060","SOC-53-6061","Transportation and Material Moving Occupations","Other Transportation Workers","Passenger Attendants","Passenger Attendants"
"SOC-53-0000","SOC-53-6000","SOC-53-6090","SOC-53-6099","Transportation and Material Moving Occupations","Other Transportation Workers","Miscellaneous Transportation Workers","Transportation Workers, All Other"
"SOC-53-0000","SOC-53-7000","SOC-53-7010","SOC-53-7011","Transportation and Material Moving Occupations","Material Moving Workers","Conveyor Operators and Tenders","Conveyor Operators and Tenders"
"SOC-53-0000","SOC-53-7000","SOC-53-7020","SOC-53-7021","Transportation and Material Moving Occupations","Material Moving Workers","Crane and Tower Operators","Crane and Tower Operators"
"SOC-53-0000","SOC-53-7000","SOC-53-7030","SOC-53-7031","Transportation and Material Moving Occupations","Material Moving Workers","Dredge Operators","Dredge Operators"
"SOC-53-0000","SOC-53-7000","SOC-53-7040","SOC-53-7041","Transportation and Material Moving Occupations","Material Moving Workers","Hoist and Winch Operators","Hoist and Winch Operators"
"SOC-53-0000","SOC-53-7000","SOC-53-7050","SOC-53-7051","Transportation and Material Moving Occupations","Material Moving Workers","Industrial Truck and Tractor Operators","Industrial Truck and Tractor Operators"
"SOC-53-0000","SOC-53-7000","SOC-53-7060","SOC-53-7065","Transportation and Material Moving Occupations","Material Moving Workers","Laborers and Material Movers","Stockers and Order Fillers"
"SOC-53-0000","SOC-53-7000","SOC-53-7060","SOC-53-7062","Transportation and Material Moving Occupations","Material Moving Workers","Laborers and Material Movers","Laborers and Freight, Stock, and Material Movers, Hand"
"SOC-53-0000","SOC-53-7000","SOC-53-7060","SOC-53-7063","Transportation and Material Moving Occupations","Material Moving Workers","Laborers and Material Movers","Machine Feeders and Offbearers"
"SOC-53-0000","SOC-53-7000","SOC-53-7060","SOC-53-7064","Transportation and Material Moving Occupations","Material Moving Workers","Laborers and Material Movers","Packers and Packagers, Hand"
"SOC-53-0000","SOC-53-7000","SOC-53-7060","SOC-53-7061","Transportation and Material Moving Occupations","Material Moving Workers","Laborers and Material Movers","Cleaners of Vehicles and Equipment"
"SOC-53-0000","SOC-53-7000","SOC-53-7070","SOC-53-7071","Transportation and Material Moving Occupations","Material Moving Workers","Pumping Station Operators","Gas Compressor and Gas Pumping Station Operators"
"SOC-53-0000","SOC-53-7000","SOC-53-7070","SOC-53-7072","Transportation and Material Moving Occupations","Material Moving Workers","Pumping Station Operators","Pump Operators, Except Wellhead Pumpers"
"SOC-53-0000","SOC-53-7000","SOC-53-7070","SOC-53-7073","Transportation and Material Moving Occupations","Material Moving Workers","Pumping Station Operators","Wellhead Pumpers"
"SOC-53-0000","SOC-53-7000","SOC-53-7080","SOC-53-7081","Transportation and Material Moving Occupations","Material Moving Workers","Refuse and Recyclable Material Collectors","Refuse and Recyclable Material Collectors"
"SOC-53-0000","SOC-53-7000","SOC-53-7120","SOC-53-7121","Transportation and Material Moving Occupations","Material Moving Workers","Tank Car, Truck, and Ship Loaders","Tank Car, Truck, and Ship Loaders"
"SOC-53-0000","SOC-53-7000","SOC-53-7190","SOC-53-7199","Transportation and Material Moving Occupations","Material Moving Workers","Miscellaneous Material Moving Workers","Material Moving Workers, All Other"
"SOC-55-0000","SOC-55-1000","SOC-55-1010","SOC-55-1012","Military Specific Occupations","Military Officer Special and Tactical Operations Leaders","Military Officer Special and Tactical Operations Leaders","Aircraft Launch and Recovery Officers"
"SOC-55-0000","SOC-55-1000","SOC-55-1010","SOC-55-1013","Military Specific Occupations","Military Officer Special and Tactical Operations Leaders","Military Officer Special and Tactical Operations Leaders","Armored Assault Vehicle Officers"
"SOC-55-0000","SOC-55-1000","SOC-55-1010","SOC-55-1014","Military Specific Occupations","Military Officer Special and Tactical Operations Leaders","Military Officer Special and Tactical Operations Leaders","Artillery and Missile Officers"
"SOC-55-0000","SOC-55-1000","SOC-55-1010","SOC-55-1016","Military Specific Occupations","Military Officer Special and Tactical Operations Leaders","Military Officer Special and Tactical Operations Leaders","Infantry Officers"
"SOC-55-0000","SOC-55-1000","SOC-55-1010","SOC-55-1017","Military Specific Occupations","Military Officer Special and Tactical Operations Leaders","Military Officer Special and Tactical Operations Leaders","Special Forces Officers"
"SOC-55-0000","SOC-55-1000","SOC-55-1010","SOC-55-1019","Military Specific Occupations","Military Officer Special and Tactical Operations Leaders","Military Officer Special and Tactical Operations Leaders","Military Officer Special and Tactical Operations Leaders, All Other"
"SOC-55-0000","SOC-55-1000","SOC-55-1010","SOC-55-1015","Military Specific Occupations","Military Officer Special and Tactical Operations Leaders","Military Officer Special and Tactical Operations Leaders","Command and Control Center Officers"
"SOC-55-0000","SOC-55-1000","SOC-55-1010","SOC-55-1011","Military Specific Occupations","Military Officer Special and Tactical Operations Leaders","Military Officer Special and Tactical Operations Leaders","Air Crew Officers"
"SOC-55-0000","SOC-55-2000","SOC-55-2010","SOC-55-2011","Military Specific Occupations","First-Line Enlisted Military Supervisors","First-Line Enlisted Military Supervisors","First-Line Supervisors of Air Crew Members"
"SOC-55-0000","SOC-55-2000","SOC-55-2010","SOC-55-2012","Military Specific Occupations","First-Line Enlisted Military Supervisors","First-Line Enlisted Military Supervisors","First-Line Supervisors of Weapons Specialists/Crew Members"
